"STATION","NAME","DATE","PRCP","TMIN"
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-10","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-11","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-12","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-13","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-14","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-15","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-16","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-17","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-18","0.13",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-19","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-20","0.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-21","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-22","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-23","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-24","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-25","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-26","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-27","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-02-28","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-01","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-02","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-03","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-04","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-05","0.10",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-06","0.03",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-07","0.86",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-08","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-09","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-10","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-11","0.90",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-12","0.16",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-13","0.05",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-14","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-15","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-16","1.32",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-17","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-18","0.03",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-19","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-20","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-21","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-22","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-23","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-24","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-25","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-26","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-27","0.65",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-28","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-29","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-30","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-03-31","0.94",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-01","0.24",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-02","0.47",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-03","1.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-04","0.98",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-05","0.07",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-06","0.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-07","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-08","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-09","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-10","0.29",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-11","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-12","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-13","0.15",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-14","0.07",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-15","0.13",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-16","0.29",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-17","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-18","0.77",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-19","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-20","0.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-21","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-22","0.02",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-23","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-24","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-25","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-26","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-27","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-28","0.93",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-29","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-04-30","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-01","0.15",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-02","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-03","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-04","0.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-05","0.17",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-06","0.12",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-07","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-08","0.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-09","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-10","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-11","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-12","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-13","0.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-14","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-15","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-16","0.01",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-17","0.04",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-18","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-19","0.64",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-20","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-21","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-22","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-23","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-24","0.06",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-25","0.56",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-26","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-27","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-28","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-29","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-30","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-05-31","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-01","0.05",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-02","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-03","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-04","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-05","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-06","0.19",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-07","0.00",
"US1ILCK0430","WORTH 0.3 S, IL US","2026-06-08","0.44",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-01-09","1.76",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-01","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-02","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-03","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-04","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-05","0.08",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-06","0.02",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-07","0.89",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-08","0.04",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-09","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-10","0.01",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-11","1.04",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-12","0.15",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-13","0.04",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-14","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-15","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-16","1.58",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-17","0.01",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-18","0.06",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-19","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-20","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-21","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-22","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-23","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-24","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-25","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-26","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-27","0.38",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-28","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-29","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-30","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-03-31","0.03",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-01","0.75",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-02","0.52",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-03","1.39",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-04","0.60",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-05","0.03",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-06","0.03",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-07","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-08","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-09","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-10","0.29",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-11","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-12","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-13","0.15",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-14","0.28",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-15","0.15",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-17","0.01",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-18","1.12",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-19","0.01",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-20","0.01",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-21","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-22","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-23","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-24","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-25","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-26","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-27","0.03",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-28","0.93",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-29","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-04-30","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-01","0.15",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-02","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-03","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-04","0.08",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-05","0.55",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-06","0.02",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-07","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-08","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-09","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-10","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-11","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-12","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-13","0.05",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-14","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-15","0.03",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-16","0.12",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-17","0.01",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-18","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-19","0.37",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-20","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-21","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-22","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-23","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-24","0.61",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-25","0.02",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-26","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-27","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-28","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-29","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-30","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-05-31","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-01","0.03",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-02","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-03","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-04","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-05","0.00",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-06","0.01",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-07","0.18",
"US1ILWL0058","PLAINFIELD 3.0 ESE, IL US","2026-06-08","0.85",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-01","0.10",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-02","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-03","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-04","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-05","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-06","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-07","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-08","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-09","1.20",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-10","0.20",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-11","0.05",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-12","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-13","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-14","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-15","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-16","0.05",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-17","0.08",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-18","0.02",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-19","0.05",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-20","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-21","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-22","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-23","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-24","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-26",,
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-27","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-28","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-29","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-30","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-01-31","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-01","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-02","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-03","0.02",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-04","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-05","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-06","0.02",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-07","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-08","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-09","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-10","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-11","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-12","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-13","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-14","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-15","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-16","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-17","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-18","0.12",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-19","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-20","0.06",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-21","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-22","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-23","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-24","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-25","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-26","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-27","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-02-28","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-01","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-02","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-03","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-04","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-05","0.06",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-06","0.03",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-07","1.15",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-08","0.04",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-09","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-10","0.01",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-11","0.83",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-12","0.20",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-13","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-14","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-15","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-16","0.94",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-17","0.04",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-18","0.05",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-19","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-20","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-21","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-22","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-23","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-24","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-25","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-26","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-27","0.40",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-28","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-29","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-30","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-03-31","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-01","0.55",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-02","0.29",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-03","0.79",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-04","1.21",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-05","0.07",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-06","0.02",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-07","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-08","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-09","0.02",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-10","0.21",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-11","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-12","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-13","0.10",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-14","0.35",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-15","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-16","0.43",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-17","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-18","0.80",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-19","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-20","0.03",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-21","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-22","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-23","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-25","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-26","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-27","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-28","0.88",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-29","0.02",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-04-30","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-01","0.11",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-02","0.01",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-03","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-04","0.06",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-05","0.19",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-06","0.01",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-07","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-08","0.02",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-09","0.00",
"US1ILWL0179","NEW LENOX 2.8 SE, IL US","2026-05-10","0.00",
